,X,Y,area,classification,autumn_R,autumn_G,autumn_B,autumn_NDVI,autumn_NDWI,autumn_NIR,autumn_SWIR,spring_R,spring_G,spring_B,spring_NDVI,spring_NDWI,spring_NIR,spring_SWIR,summer_R,summer_G,summer_B,summer_NDVI,summer_NDWI,summer_NIR,summer_SWIR,summer_VH,summer_VV,log_area,CO2_flux,CH4_flux,CO2_weight,CH4_weight,CO2_precentage,CH4_precentage
1537,-76.68874589725473,42.5374680747319,700,Pond,0.0386999999838216,0.0521714282887322,0.0267785710415669,6.810644637360903e-05,-5.884081214649736e-05,0.2112428609813962,0.1670071397508893,0.057471428066492,0.0696857124567031,0.0562428565961974,4.727737437601068e-05,-4.534475946067167e-05,0.1905999992574964,0.1948428537164415,0.0315928573587111,0.0534285711390631,0.0342357132051672,7.450441626133397e-05,-6.071853515874993e-05,0.2515142879315785,0.1581857161862509,-16.862271199387074,-11.285778264595658,6.551080335043404,35.18,2.28,24626.0,1595.9999999999998,0.00016445700741818907,0.0004791191412599932
1538,-76.68682221923915,42.53583955745254,1000,Pond,0.0238049997016787,0.0270150002092123,0.0157250002026557,6.60059209621977e-05,-6.043309986125678e-05,0.1109950013458728,0.127709998190403,0.0312500005587935,0.0406300000846385,0.0355500003322959,3.861230270558735e-05,-3.485116703814128e-05,0.0797600019723177,0.1154399991035461,0.0223100002855062,0.0356899999082088,0.0276799999177455,6.815942542743869e-05,-5.5416828763554805e-05,0.1366300024092197,0.1184800006449222,-18.750622207581408,-13.234201753410792,6.907755278982137,21.21,0.65,21210.0,650.0,0.0001416443241833749,0.00019512997607706493
1539,-76.68115085541207,42.532930513124136,1200,Pond,0.0306791664722065,0.0326416664756834,0.0199041669256985,5.919899983079328e-05,-5.8284187010334186e-05,0.1156374998390674,0.1394041633854309,0.0306125003844499,0.0338250001271565,0.0231458332079152,4.85906818236496e-05,-4.563704927325792e-05,0.085504167402784,0.1113291662186384,0.0227833331252137,0.0351375001482665,0.0259041668226321,7.536722599373509e-05,-6.549049552025583e-05,0.179891667018334,0.1203916681309541,-14.935118428871997,-9.449748635322647,7.090076835776092,21.21,0.65,25452.0,780.0,0.00016997318902004988,0.00023415597129247792
1540,-76.6849986392124,42.53139289679616,1500,Pond,0.0246666669224699,0.0371866663297017,0.0174266669899225,6.25904559759268e-05,-4.41402359380542e-05,0.1227433341244856,0.1171100000540415,0.0401233335336049,0.0462766672174135,0.0355633334567149,3.796172968577594e-05,-3.475008391736386e-05,0.0933333332339922,0.1337000012397766,0.0260133334745963,0.040133332957824,0.0276833333075046,6.226568342147706e-05,-4.83404047069295e-05,0.1419366657733917,0.1153333326180776,-19.34626603950693,-13.429037960489886,7.313220387090301,21.21,0.65,31815.0,975.0,0.00021246648627506234,0.0002926949641155974
1541,-76.67650955977747,42.53504904000252,1600,Pond,0.016143749904586,0.0193875002150889,0.015140625211643,6.023397259014018e-05,-5.206245191402559e-05,0.063606250565499,0.0854374975897371,0.0416281251236796,0.0550593754742294,0.0520593752153217,4.1899707298398425e-05,-3.298662488759874e-05,0.0986499995924532,0.1316937506198883,0.020593750057742,0.0301468750694766,0.0272531253285706,6.076009003663785e-05,-4.877141805081919e-05,0.0977312501054257,0.1031750002875924,-19.879111598912534,-14.866156811923023,7.3777589082278725,21.21,0.65,33936.0,1040.0,0.00022663091869339983,0.0003122079617233039
1542,-76.67086140242856,42.533971061661575,800,Pond,0.0282749993105729,0.0523166662702957,0.0221833335235714,7.908996000575523e-05,-6.407598023846124e-05,0.2706666688124339,0.1645166675249735,0.05532499961555,0.0747583347062269,0.0580666667471329,6.014659508461288e-05,-5.206535145892607e-05,0.2538083344697952,0.1899250025550524,0.0560416666169961,0.0884333339830239,0.0517083338151375,6.37754953155915e-05,-4.796906250703614e-05,0.2622166623671849,0.2154750029246012,-21.95917859685568,-15.483272075652616,6.684611727667927,35.18,2.28,28144.0,1823.9999999999998,0.0001879508656207875,0.0005475647328685636
1543,-76.67465062669763,42.53145143217921,3100,Pond,0.0226854838490966,0.0418774191770822,0.0224661291426708,3.640386274773553e-05,-6.938255314854624e-06,0.0633080645554488,0.078300001159791,0.0540887096956852,0.0847435487854865,0.067420967884602,3.032158283824702e-05,-8.849377142298415e-06,0.1076177421116059,0.1137838700125294,0.0284838708898713,0.0468338712328864,0.0318596772849559,3.853711290679301e-05,-1.5097461606904788e-05,0.0678258065975481,0.0879774180150801,-22.107181127816723,-16.52877137705725,8.039157390473237,21.21,0.65,65751.0,2015.0,0.00043909740496846214,0.0006049029258389012
1544,-76.67206289912109,42.53143332098394,2400,Pond,0.0098187499291573,0.0124666667931402,0.0121916666394099,6.063345320702259e-05,-5.144682169581453e-05,0.0395083335849146,0.0874333342847724,0.0471729164322217,0.0622270833700895,0.0582187500161429,3.664311801306516e-05,-2.8522536922537256e-05,0.107718750834465,0.1191229149699211,0.018337499971191,0.0255062500170121,0.0261229166450599,5.123680678783179e-05,-3.87142122235673e-05,0.0637833339472611,0.1012749982376893,-23.10873476135735,-17.205272413614143,7.783224016336037,21.21,0.65,50904.0,1560.0,0.00033994637804009975,0.00046831194258495584
1545,-76.66651131066521,42.5381841603441,500,Pond,0.0242599997669458,0.0327299997210502,0.0180299999192357,7.110660226317123e-05,-6.372197240125387e-05,0.1488199979066848,0.153940001130104,0.0474799990653991,0.0539800003170967,0.052700001001358,4.702424339484423e-05,-4.208136379020288e-05,0.1124399989843368,0.1637200057506561,0.0219500001519918,0.0352099999785423,0.0287400007247924,7.04584876075387e-05,-5.769515701103956e-05,0.1451100006699562,0.1417500019073486,-18.09730490339113,-11.879979586040452,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
1546,-76.66731979442093,42.53577667538265,500,Pond,0.0186800003051757,0.0191400002688169,0.0115599999204278,6.16743098362349e-05,-5.997047919663601e-05,0.0758099988102913,0.1365599989891052,0.0462499998509883,0.0562400005757808,0.0524799987673759,4.881862842012197e-05,-4.08487394452095e-05,0.1324999988079071,0.1599799990653991,0.0217800002545118,0.0305599998682737,0.0254600003361701,6.387493922375143e-05,-5.497273959917948e-05,0.1045599997043609,0.1392000049352645,-18.880457963647352,-12.894621169581034,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
1547,-76.66692616899643,42.53430997151876,2200,Pond,0.0218750002624636,0.0262090910056775,0.0207931819287213,4.530184130337809e-05,-3.8436871198593344e-05,0.0762909092009067,0.107645454054529,0.0490772729231552,0.0567499995231628,0.0513545459305698,4.216425540190275e-05,-3.661973997540454e-05,0.1235409094528718,0.1359136361967433,0.0222363638776269,0.0305249997499314,0.0312500001693313,5.041674673768946e-05,-3.916658583462281e-05,0.0748772732913494,0.1056590906598351,-23.02927710313544,-17.437109896912087,7.696212639346407,21.21,0.65,46662.0,1430.0,0.0003116175132034248,0.00042928594736954285
1548,-76.65736047230432,42.53517380601421,900,Pond,0.0228833334727419,0.0250333334422773,0.0155611112713813,6.058836152078584e-05,-5.576338015897717e-05,0.0934111103415489,0.1090277764532301,0.0435666669574048,0.0531500002576245,0.0486666659514109,4.075404447374037e-05,-3.218209248087886e-05,0.0988944437768724,0.1267222207453515,0.0263166665616962,0.0391555552681287,0.0308611113578081,6.193868102855049e-05,-5.010477939827574e-05,0.1322499993774626,0.1224777781301074,-18.863533194081075,-13.343096328819328,6.802394763324311,35.18,2.28,31662.0,2052.0,0.00021144472382338594,0.0006160103244771342
1549,-76.66075229304376,42.53316666115715,1100,Pond,0.0191181819377975,0.0226909088986841,0.0144636366008357,5.633281365259212e-05,-4.740731905754232e-05,0.0671863643960519,0.1068727265704761,0.0371318181807344,0.0459772727706215,0.0430454547432336,4.104370137528432e-05,-3.523602423559748e-05,0.0857545455748384,0.1233545487577265,0.0247545455667105,0.0368090913715687,0.0286818182265216,6.064090451797132e-05,-4.76509419306901e-05,0.1126090907915072,0.1179272722114216,-18.25788047844026,-13.284820533537715,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
1550,-76.65620763435636,42.53302783061326,600,Pond,0.0098833331527809,0.011275000249346,0.0076666666039576,7.374193470847483e-05,-6.870612075241904e-05,0.0644166668256123,0.1268416667977968,0.0374250002205371,0.0472666664669911,0.0418833332757155,5.303099108762884e-05,-4.596899998432491e-05,0.1227333359420299,0.1419666657845179,0.0255833336462577,0.0382833338032166,0.0277166664600372,6.817235165120412e-05,-5.7224572325746216e-05,0.1456666675706704,0.1447166701157888,-19.65327100162912,-13.569069612619884,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
1551,-76.64857250895702,42.53880921033687,8100,Pond,0.0120786667677263,0.0159539999750753,0.0092886666487902,5.106438465494042e-05,-4.103262666224813e-05,0.0455133327593406,0.063944000005722,0.045314666579167,0.0551940000553925,0.048168000181516,2.924959422671236e-05,-2.0321257507021075e-05,0.0832426667710145,0.1036386663715044,0.0343233334769805,0.0554673335949579,0.0368746666858593,3.943835286918329e-05,-2.3959007950603943e-05,0.0812593333919843,0.0752393331130345,-20.707304377307608,-15.34861306955922,8.99961934066053,21.21,0.65,171801.0,5265.0,0.0011473190258853366,0.0015805528062242259
1552,-76.65014400618855,42.53733225801633,1200,Pond,0.0157166669766108,0.0213749998559554,0.0129916665609925,5.7021920535286576e-05,-4.6916434257582296e-05,0.0678125000558793,0.0810166671872139,0.044520833219091,0.0545208333060145,0.0467666663850347,3.71756777894916e-05,-2.842531269682998e-05,0.0985875002418955,0.1214249990880489,0.0290708330770333,0.0427166667456428,0.0345041671146949,5.026735122252527e-05,-3.7583968605758855e-05,0.0934833322341243,0.0962041659901539,-17.115227703950694,-11.8366506353046,7.090076835776092,21.21,0.65,25452.0,780.0,0.00016997318902004988,0.00023415597129247792
1555,-76.62659531266914,42.53672375635363,700,Pond,0.0279357140617711,0.0340928573693547,0.0176357141296778,6.858367851236835e-05,-6.253386319648209e-05,0.1559428593942097,0.1429142834884779,0.0463714280298778,0.0595000003065381,0.0428428575396537,3.454363494321504e-05,-2.502990069582925e-05,0.1034428573080471,0.140842854976654,0.0318928568490913,0.046921428825174,0.0332857146859169,6.4635191457845e-05,-5.189893948097181e-05,0.1510071435144969,0.145185714321477,-16.870558219676614,-11.388047316463592,6.551080335043404,35.18,2.28,24626.0,1595.9999999999998,0.00016445700741818907,0.0004791191412599932
1556,-76.63092005910838,42.53449080121881,2100,Pond,0.06361666676544,0.1076095235489663,0.0539309522580532,6.463400495704263e-05,-4.838942550122738e-05,0.2976976200228646,0.1585452393406913,0.0385952378135351,0.0512880949037415,0.0411880956519217,3.649591079530572e-05,-2.339928922657193e-05,0.0869190481801827,0.1042023815569423,0.099252381495067,0.1640428574312301,0.0998857149056026,6.098072671669624e-05,-4.101519325992004e-05,0.4105285718327477,0.1975690467017037,-19.078609769587644,-13.565105332481885,7.649692623711514,21.21,0.65,44541.0,1365.0,0.00029745308078508726,0.0004097729497618364
1557,-76.63220015838826,42.53312664529451,2000,Pond,0.0292200002819299,0.0443625001236796,0.0251650002785027,5.030237225582824e-05,-3.34580009621277e-05,0.1191549988463521,0.1043649982661008,0.045555000193417,0.0643274998292326,0.0443424997851252,4.722283028968377e-05,-3.444557096372591e-05,0.1541724976152181,0.117060000821948,0.0400025008246302,0.0536550001241266,0.0375374999828636,4.316790400480386e-05,-3.190117295162054e-05,0.1242374995723366,0.1230424992740154,-21.682087628214084,-16.079493627572713,7.600902459542082,21.21,0.65,42420.0,1300.0,0.0002832886483667498,0.00039025995215412985
1561,-76.62367963791839,42.53180612182685,1500,Pond,0.0238466666390498,0.0286899997542301,0.0180366666987538,8.808305240866806e-06,1.1600723761754731e-06,0.0327666668842236,0.0698066681623458,0.0534633331000804,0.0622466668486595,0.0517066669960816,7.435087104568083e-06,-2.647730614550407e-06,0.0733300000429153,0.0913766662279764,0.0297033334771792,0.0395966658989588,0.0315199999759594,2.647097765778502e-05,-1.452196961129933e-05,0.0559033329288164,0.0673733318845431,-19.471138133374545,-13.919321693675904,7.313220387090301,21.21,0.65,31815.0,975.0,0.00021246648627506234,0.0002926949641155974
1565,-76.58552519341755,42.53197231015441,1200,Pond,0.020858333678916,0.0249583329229305,0.0118333334879328,6.794775981688872e-05,-6.457037913302581e-05,0.1030166676888863,0.1141833327710628,0.0386333335191011,0.0498000001534819,0.0429666666314005,4.643769413329816e-05,-3.776505976323582e-05,0.106166665131847,0.1434833370149135,0.0211166664958,0.0332958331952492,0.0259708332208295,7.022340984500867e-05,-5.700749473665686e-05,0.1364833321422338,0.1165041681379079,-18.9293287485409,-13.31769651627874,7.090076835776092,21.21,0.65,25452.0,780.0,0.00016997318902004988,0.00023415597129247792
1566,-76.58092881354713,42.53165789980497,800,Pond,0.0149749999400228,0.0203500005882233,0.0117499999469146,6.447145233323681e-05,-5.2635557949543e-05,0.0697000003419816,0.1135000009089708,0.0418624994345009,0.0493749994784593,0.0413249996490776,3.935589620596147e-05,-3.556648516678251e-05,0.1044625006616115,0.1470187529921531,0.0228874997701495,0.036612500436604,0.0277374999132007,6.114789130151621e-05,-4.67591535198153e-05,0.1008124994114041,0.1240625027567148,-20.232826751832345,-13.0345924100417,6.684611727667927,35.18,2.28,28144.0,1823.9999999999998,0.0001879508656207875,0.0005475647328685636
1567,-76.54151419393872,42.53579464168841,6500,Pond,0.0305407692893193,0.0311053845458305,0.0182515384342808,5.220245455767816e-05,-5.054053298618573e-05,0.10577615407797,0.0791784608593353,0.0464707692082111,0.0479030766739295,0.0411823074978131,3.30391469245884e-05,-3.1009490423737306e-05,0.0887823083652899,0.0882392303301737,0.0647930773404928,0.0903269231319427,0.0626969234874615,5.538434354373469e-05,-4.269551673832421e-05,0.2239076914695593,0.123138459943808,-19.432096770530045,-12.773160796263374,8.779557455883728,21.21,0.65,137865.0,4225.0,0.0009206881071919368,0.0012683448445009221
1571,-76.52328392176518,42.53809432881569,500,Pond,0.0208199996501207,0.0206799998879432,0.0089600000530481,6.298579173744657e-05,-6.842712900834158e-05,0.1286200031638145,0.1333000063896179,0.0372000008821487,0.0434000000357627,0.0336800009012222,4.030691634397954e-05,-3.1322203722083944e-05,0.0848600000143051,0.1356000006198883,0.0232199996709823,0.0382600001990795,0.0279200002551078,7.850696129025891e-05,-6.637569167651236e-05,0.18851999938488,0.1450999975204467,-15.115562599910229,-7.712803121357081,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
1572,-76.5241845804805,42.53786701599161,2300,Pond,0.0367717394686263,0.0375326085511757,0.0269130431925473,3.597106308955952e-05,-3.236861618421719e-05,0.0917173911533925,0.102523913849955,0.0419326083653647,0.0508978264811246,0.0394347825128099,2.0080726343344988e-05,-1.1948608022541284e-05,0.0712652174027069,0.0999499987001004,0.0271478262122558,0.0416913045489269,0.0337891304136618,5.894203074959755e-05,-4.496299199830822e-05,0.1202304342194743,0.0945130444091299,-19.61688866438623,-13.027417705640952,7.7406644019172415,21.21,0.65,48783.0,1495.0,0.00032578194562176224,0.00044879894497724937
1573,-76.52227054700438,42.536861790165474,28700,Pond,0.0268976951665278,0.0333668440382214,0.0217363475788886,3.050913522359914e-05,-1.969135188001938e-05,0.0683198580848621,0.0843705671991333,0.0433239362116718,0.0509416668127614,0.0397714540322727,6.826321555704409e-06,2.1859917452919743e-06,0.0552395389857867,0.0820695035661577,0.0356489362076241,0.0494695036731501,0.040444503670413,3.3604102759615946e-05,-1.7029271910312394e-05,0.086142730522663,0.0774221628019256,-21.42418150364222,-14.219883344747878,10.264652401747712,21.57,0.28,619059.0,8036.000000000001,0.00413419112138783,0.002412406904238914
1575,-76.495067838691,42.53716906407304,1000,Pond,0.0256100001744926,0.0243999999016523,0.014669999666512,4.6823676166241056e-05,-4.310062940930948e-05,0.0692800007760524,0.1170700035989284,0.0429750002920627,0.0512349996715784,0.0382399998605251,3.324271019664593e-05,-2.728058334469097e-05,0.0878249980509281,0.1329350009560585,0.0247600000351667,0.033900000154972,0.0281950000673532,5.87181442824658e-05,-4.730997861770448e-05,0.1109400000423193,0.1055650018155574,-18.003567100275312,-11.600051247150097,6.907755278982137,21.21,0.65,21210.0,650.0,0.0001416443241833749,0.00019512997607706493
1576,-76.49699836101348,42.53194557458049,2100,Pond,0.0269023812420311,0.0271261904299968,0.0155690475367009,5.0724724133033305e-05,-4.861510431163922e-05,0.0855904768797613,0.1219452385391507,0.0437928569458779,0.0457714283395381,0.0403333332921777,3.0996177797316616e-05,-2.8543382454483347e-05,0.0843142847574892,0.1213595221439997,0.0349714293011597,0.0459428571519397,0.0357904762384437,5.461319856944361e-05,-4.522655130824118e-05,0.1254523806273937,0.1079476198979786,-19.604405694458865,-13.296030300169114,7.649692623711514,21.21,0.65,44541.0,1365.0,0.00029745308078508726,0.0004097729497618364
1577,-76.48705486635666,42.53172527345128,800,Pond,0.01953125,0.0210750002879649,0.0133937498903833,5.9311034419806674e-05,-6.227838366612559e-05,0.0946812513284385,0.09825000166893,0.0358312507160007,0.0409812498837709,0.0338812503032386,4.534761910690577e-05,-4.172167064098176e-05,0.1091624982655048,0.1318374946713447,0.0214437497779726,0.0308000005315989,0.0224624997936189,6.991516056586988e-05,-6.133018541731872e-05,0.1294375006109476,0.1055624987930059,-17.297283217283486,-12.231188955829888,6.684611727667927,35.18,2.28,28144.0,1823.9999999999998,0.0001879508656207875,0.0005475647328685636
